0.0013664709658463702,2.7731475491605337e-08,8.17542531127349e-11,1.6618751345053351e-10,1.88639188575846e-21,-2.691151609853732e-14,1.9278962964826446e-20
0.0023207897811760754,5.663543366662731e-08,1.439979669608721e-10,1.0439795780256439e-10,-6.342038432401789e-21,2.4814909512756578e-14,-1.1118598752799942e-20
0.001434151143711239,1.3387480864762736e-09,1.76894826540035e-11,3.782148448054867e-12,-2.699762702768274e-23,3.2848254499989106e-17,1.5105290366150173e-23
0.0017040730337628692,9.695432003964252e-08,1.7153782173388096e-10,1.1202477764347683e-10,5.9235230113342224e-21,-2.1651825401651636e-15,-1.435514356378394e-20
0.00232483628777647,6.176683213687951e-09,3.724606209417254e-10,6.256070771602928e-10,2.9614851107223974e-19,4.914870284076637e-14,5.91105830481329e-20
0.0024313348843603413,1.69152290706815e-07,4.974938617713465e-10,1.0926943389003797e-10,-4.462466545476797e-22,-2.4529341851105687e-14,2.547271697800463e-20
0.0017363817537036418,8.53639322027657e-11,5.2799429701803795e-11,1.1024817889413212e-10,-2.342318599080771e-22,-1.926875064107378e-16,-8.40820520768916e-21
0.0016438641328961096,1.2571213732131772e-08,3.464640598865452e-11,1.616907806666364e-10,-5.7333235491598575e-21,1.2373038980431815e-14,-1.0657733936046195e-20
0.0011988409307524778,2.208546356466754e-09,3.222273981822418e-11,4.347092084277239e-11,1.0312221043613272e-21,-4.1600105456674483e-16,-1.2584163496669133e-21
0.0018348858454925734,9.844551517132447e-09,6.899428445216933e-11,5.095153687316289e-10,9.550927054354543e-20,2.753719403651953e-14,2.0184466313916487e-21
0.001963123299741154,4.943346364935234e-09,4.8333909007159213e-11,8.775669922653543e-11,-5.192506349114289e-21,6.041598262473205e-15,2.3882288984490033e-21
